date,symbol,close,low,high,open,volume
2021-03-12,AAPL,326.22,319.7,332.75,328.1,98828369
2021-03-13,AAPL,326.5,319.97,333.03,328.98,92153159
2021-03-14,AAPL,311.81,305.57,318.05,309.98,55120577
2021-03-15,AAPL,320.93,314.51,327.35,322.97,11613017
2021-03-16,AAPL,318.16,311.79,324.52,320.82,30903166
2021-03-17,AAPL,324.58,318.09,331.07,325.7,53802602
2021-03-18,AAPL,336.08,329.36,342.8,339.24,4107643
2021-03-19,AAPL,327.74,321.18,334.29,329.73,52582025
2021-03-20,AAPL,341.14,334.31,347.96,342.2,67412720
2021-03-21,AAPL,329.2,322.61,335.78,330.48,10000422
2021-03-22,AAPL,316.16,309.83,322.48,313.25,16421294
2021-03-23,AAPL,320.13,313.73,326.53,318.31,64827149
2021-03-24,AAPL,322.94,316.48,329.4,324.77,95469230
2021-03-25,AAPL,336.82,330.08,343.55,339.46,12003716
2021-03-26,AAPL,333.75,327.08,340.43,335.08,95598375
2021-03-27,AAPL,335.5,328.79,342.21,338.79,65744103
2021-03-28,AAPL,344.27,337.38,351.15,341.68,8029143
2021-03-29,AAPL,339.23,332.44,346.01,341.2,4380612
2021-03-30,AAPL,337.92,331.16,344.67,338.31,84199073
2021-03-31,AAPL,349.92,342.92,356.92,349.93,77093899
2021-04-01,AAPL,350.1,343.09,357.1,348.5,40975816
2021-04-02,AAPL,357.76,350.6,364.91,358.82,55636512
2021-04-03,AAPL,341.69,334.86,348.52,338.57,35065664
2021-04-04,AAPL,324.77,318.27,331.27,327.55,71514926
2021-04-05,AAPL,339.47,332.68,346.26,337.87,12520308
2021-04-06,AAPL,333.17,326.51,339.83,335.38,7954579
2021-04-07,AAPL,328.77,322.2,335.35,325.74,43954637
2021-04-08,AAPL,322.4,315.95,328.85,321.37,50386015
2021-04-09,AAPL,335.11,328.41,341.81,337.93,36370631
2021-04-10,AAPL,341.25,334.42,348.07,343.38,31334649
2021-04-11,AAPL,330.41,323.8,337.02,328.51,30870298
2021-04-12,AAPL,342.95,336.09,349.81,344.15,68366103
2021-04-13,AAPL,337.16,330.42,343.9,336.02,13443930
2021-04-14,AAPL,337.14,330.39,343.88,338.69,25677486
2021-04-15,AAPL,326.11,319.59,332.63,323.57,69769797
2021-04-16,AAPL,315.89,309.57,322.21,312.91,16881476
2021-04-17,AAPL,303.84,297.76,309.92,306.67,91229148
2021-04-18,AAPL,306.47,300.34,312.6,307.7,90605443
2021-04-19,AAPL,317.8,311.45,324.16,315.04,30606822
2021-04-20,AAPL,325.82,319.31,332.34,326.28,44742306
2021-04-21,AAPL,325.02,318.52,331.52,325.61,15774476
2021-04-22,AAPL,309.42,303.24,315.61,307.82,37665498
2021-04-23,AAPL,299.87,293.87,305.87,301.75,96398472
2021-04-24,AAPL,308.31,302.14,314.47,307.92,63046718
2021-04-25,AAPL,304.73,298.64,310.82,302.44,41772340
2021-04-26,AAPL,298.73,292.76,304.71,300.99,21880365
2021-04-27,AAPL,297.53,291.58,303.48,297.55,8743802
2021-04-28,AAPL,299.81,293.81,305.8,302.12,95748555
2021-04-29,AAPL,313.7,307.43,319.97,313.65,21436052
2021-04-30,AAPL,308.82,302.64,314.99,306.41,16886650
2021-05-01,AAPL,307.91,301.75,314.07,310.19,11977374
2021-05-02,AAPL,310.42,304.21,316.63,307.92,38936375
2021-05-03,AAPL,303.81,297.74,309.89,305.85,72118905
2021-05-04,AAPL,305.52,299.41,311.63,305.72,51959409
2021-05-05,AAPL,290.75,284.94,296.57,290.74,56213122
2021-05-06,AAPL,299.79,293.8,305.79,298.12,68018605
2021-05-07,AAPL,286.32,280.59,292.04,287.02,75891877
2021-05-08,AAPL,284.78,279.08,290.47,283.84,31709251
2021-05-09,AAPL,280.44,274.83,286.05,278.28,31291393
2021-05-10,AAPL,279.69,274.1,285.29,280.72,2952408
2021-05-11,AAPL,283.8,278.13,289.48,281.81,55658519
2021-05-12,AAPL,275.79,270.27,281.3,276.57,6095490
2021-05-13,AAPL,264.13,258.85,269.42,262.37,50653576
2021-05-14,AAPL,260.76,255.54,265.97,261.43,99445779
2021-05-15,AAPL,269.04,263.66,274.42,271.1,22097734
2021-05-16,AAPL,266.12,260.79,271.44,266.51,83430386
2021-05-17,AAPL,258.32,253.16,263.49,258.27,93691425
2021-05-18,AAPL,249.03,244.04,254.01,250.9,59715375
2021-05-19,AAPL,261.37,256.14,266.6,259.84,80896218
2021-05-20,AAPL,255.57,250.46,260.68,255.78,49456132
2021-05-21,AAPL,267.14,261.8,272.49,269.5,19812004
2021-05-22,AAPL,258.82,253.64,263.99,260.94,58698437
2021-05-23,AAPL,252.43,247.38,257.48,251.87,43493394
2021-05-24,AAPL,255.4,250.29,260.5,254.53,72835959
2021-05-25,AAPL,246.21,241.29,251.14,247.29,10336112
2021-05-26,AAPL,254.61,249.52,259.71,256.11,15895225
2021-05-27,AAPL,249.53,244.54,254.52,248.83,72469144
2021-05-28,AAPL,245.95,241.03,250.87,246.34,56476698
2021-05-29,AAPL,253.13,248.07,258.19,255.42,63307832
2021-05-30,AAPL,258.4,253.23,263.57,258.11,10821532
2021-05-31,AAPL,246.66,241.73,251.6,245.99,20999558
2021-06-01,AAPL,245.32,240.41,250.22,242.99,98447339
2021-06-02,AAPL,247.23,242.29,252.18,247.37,91494376
2021-06-03,AAPL,252.82,247.77,257.88,255.15,20382640
2021-06-04,AAPL,240.72,235.91,245.54,240.31,63866441
2021-06-05,AAPL,249.33,244.35,254.32,251.76,50540207
2021-06-06,AAPL,240.06,235.26,244.87,239.09,47754314
2021-06-07,AAPL,248.83,243.85,253.8,250.99,67832429
2021-06-08,AAPL,246.79,241.86,251.73,246.96,72259064
2021-06-09,AAPL,244.38,239.49,249.26,245.07,76419251
2021-06-10,AAPL,238.66,233.89,243.44,237.35,31993574
2021-06-11,AAPL,235.28,230.57,239.98,233.08,53086539
2021-06-12,AAPL,241.37,236.54,246.2,240.72,56211929
2021-06-13,AAPL,253.21,248.15,258.27,254.79,96086770
2021-06-14,AAPL,241.72,236.88,246.55,241.66,69834163
2021-06-15,AAPL,237.75,232.99,242.5,239.49,14999687
2021-06-16,AAPL,244.07,239.19,248.95,245.13,30442379
2021-06-17,AAPL,244.35,239.46,249.24,243.46,70157696
2021-06-18,AAPL,240.65,235.84,245.46,238.82,4411526
2021-06-19,AAPL,247.85,242.89,252.8,248.68,35026994
2021-06-20,AAPL,242.54,237.69,247.39,243.23,7380709
2021-06-21,AAPL,236.63,231.89,241.36,234.93,60386379
2021-06-22,AAPL,234.08,229.4,238.76,234.87,67044088
2021-06-23,AAPL,244.04,239.15,248.92,242.11,82259740
2021-06-24,AAPL,251.48,246.45,256.51,253.9,66060992
2021-06-25,AAPL,245.52,240.61,250.43,243.97,10819445
2021-06-26,AAPL,234.19,229.5,238.87,231.92,75366436
2021-06-27,AAPL,229.46,224.87,234.05,230.3,99135252
2021-06-28,AAPL,234.6,229.91,239.29,232.71,72020403
2021-06-29,AAPL,234.46,229.77,239.14,233.51,96012768
2021-06-30,AAPL,243.3,238.43,248.16,244.58,47129228
2021-07-01,AAPL,244.08,239.2,248.96,244.95,2273185
2021-07-02,AAPL,232.46,227.81,237.11,232.73,36323208
2021-07-03,AAPL,221.6,217.16,226.03,223.23,29036488
2021-07-04,AAPL,220.46,216.05,224.87,219.69,51525604
2021-07-05,AAPL,225.72,221.2,230.23,225.89,74477947
2021-07-06,AAPL,220.63,216.22,225.04,219.81,92272962
2021-07-07,AAPL,225.68,221.16,230.19,226.05,46880179
2021-07-08,AAPL,233.9,229.22,238.58,234.59,56242365
2021-07-09,AAPL,233.72,229.04,238.39,233.88,64499997
2021-07-10,AAPL,226.51,221.98,231.04,226.73,40415008
2021-07-11,AAPL,218.27,213.91,222.64,217.23,9269325
2021-07-12,AAPL,220.75,216.33,225.16,221.59,74538744
2021-07-13,AAPL,213.2,208.93,217.46,212.37,90660492
2021-07-14,AAPL,215.84,211.52,220.15,217.94,9912904
2021-07-15,AAPL,212.74,208.49,217.0,211.45,45942767
2021-07-16,AAPL,204.18,200.09,208.26,202.63,84132234
2021-07-17,AAPL,210.44,206.23,214.65,211.98,48797412
2021-07-18,AAPL,204.02,199.94,208.1,204.55,98508095
2021-07-19,AAPL,208.06,203.89,212.22,209.84,66790727
2021-07-20,AAPL,200.13,196.13,204.13,199.41,21648454
2021-07-21,AAPL,206.11,201.99,210.23,204.28,11457495
2021-07-22,AAPL,213.89,209.61,218.16,212.19,89414785
2021-07-23,AAPL,219.16,214.77,223.54,217.66,57863248
2021-07-24,AAPL,208.88,204.71,213.06,207.69,11229253
2021-07-25,AAPL,202.31,198.26,206.35,201.35,6568135
2021-07-26,AAPL,211.0,206.78,215.22,211.34,2546288
2021-07-27,AAPL,203.51,199.44,207.58,201.62,48680336
2021-07-28,AAPL,208.43,204.26,212.6,207.4,52801064
2021-07-29,AAPL,199.18,195.2,203.17,198.9,15929782
2021-07-30,AAPL,196.41,192.48,200.34,195.8,40577915
2021-07-31,AAPL,187.44,183.69,191.19,187.48,14638238
2021-08-01,AAPL,196.26,192.34,200.19,196.67,61218380
2021-08-02,AAPL,195.0,191.1,198.9,193.91,59010043
2021-08-03,AAPL,200.48,196.47,204.49,201.23,85612912
2021-08-04,AAPL,195.63,191.72,199.55,193.92,85937637
2021-08-05,AAPL,193.28,189.41,197.14,191.62,51050731
2021-08-06,AAPL,187.54,183.79,191.29,187.54,20906704
2021-08-07,AAPL,186.56,182.83,190.3,185.72,74470467
2021-08-08,AAPL,178.76,175.18,182.33,178.28,61085972
2021-08-09,AAPL,183.05,179.39,186.72,183.95,27708973
2021-08-10,AAPL,188.23,184.46,191.99,190.09,3001651
2021-08-11,AAPL,189.45,185.66,193.24,187.75,58363403
2021-08-12,AAPL,188.11,184.35,191.87,187.05,29837888
2021-08-13,AAPL,182.32,178.68,185.97,182.4,50369744
2021-08-14,AAPL,178.7,175.12,182.27,177.05,1491175
2021-08-15,AAPL,175.19,171.69,178.7,176.04,73630732
2021-08-16,AAPL,172.27,168.82,175.71,173.14,54694385
2021-08-17,AAPL,170.62,167.2,174.03,171.69,91098294
2021-08-18,AAPL,178.13,174.56,181.69,178.86,82101097
2021-08-19,AAPL,174.98,171.49,178.48,175.93,76059593
2021-08-20,AAPL,181.83,178.19,185.46,181.13,90048786
2021-08-21,AAPL,184.58,180.89,188.28,185.48,15264727
2021-08-22,AAPL,179.77,176.18,183.37,178.72,30873053
2021-08-23,AAPL,179.12,175.54,182.7,178.65,86783827
2021-08-24,AAPL,176.43,172.9,179.96,175.31,51351665
2021-08-25,AAPL,170.43,167.02,173.84,168.84,36162008
2021-08-26,AAPL,172.08,168.63,175.52,171.06,93074939
2021-08-27,AAPL,180.27,176.66,183.87,181.14,88349188
2021-08-28,AAPL,178.03,174.47,181.59,178.63,67406278
2021-08-29,AAPL,178.02,174.46,181.58,178.51,42466850
2021-08-30,AAPL,182.67,179.01,186.32,182.28,45464953
2021-08-31,AAPL,177.37,173.83,180.92,178.54,2386996
2021-09-01,AAPL,174.43,170.94,177.92,173.14,86439650
2021-09-02,AAPL,172.07,168.63,175.51,172.81,23769541
2021-09-03,AAPL,171.71,168.27,175.14,170.14,37010697
2021-09-04,AAPL,176.04,172.52,179.56,177.69,5216986
2021-09-05,AAPL,170.8,167.39,174.22,172.22,11078949
2021-09-06,AAPL,165.36,162.06,168.67,164.77,45222440
2021-09-07,AAPL,157.27,154.13,160.42,156.51,57665665
2021-09-08,AAPL,164.06,160.78,167.35,165.21,57444246
2021-09-09,AAPL,164.67,161.38,167.96,165.88,1793218
2021-09-10,AAPL,168.62,165.24,171.99,169.4,16265998
2021-09-11,AAPL,163.96,160.68,167.24,163.9,4193580
2021-09-12,AAPL,155.8,152.69,158.92,154.84,49617881
2021-09-13,AAPL,155.67,152.56,158.79,157.0,76153313
2021-09-14,AAPL,160.22,157.02,163.43,159.64,62912660
2021-09-15,AAPL,157.06,153.92,160.2,155.58,90212565
2021-09-16,AAPL,150.87,147.85,153.88,151.58,89943409
2021-09-17,AAPL,153.34,150.28,156.41,152.46,31356463
2021-09-18,AAPL,154.79,151.69,157.89,156.09,9434530
2021-09-19,AAPL,147.47,144.52,150.42,146.93,42015498
2021-09-20,AAPL,145.25,142.35,148.16,144.85,85717715
2021-09-21,AAPL,140.78,137.97,143.6,139.76,80037010
2021-09-22,AAPL,145.23,142.32,148.13,146.56,29848239
2021-09-23,AAPL,151.87,148.83,154.9,150.61,12481693
2021-09-24,AAPL,150.32,147.31,153.33,151.49,59333594
2021-09-25,AAPL,152.9,149.84,155.95,153.56,48515461
2021-09-26,AAPL,152.19,149.14,155.23,151.33,79381304
2021-09-27,AAPL,156.04,152.92,159.16,157.3,6202354
2021-09-28,AAPL,155.74,152.63,158.86,157.1,7432084
2021-09-29,AAPL,156.89,153.76,160.03,158.22,56002688
2021-09-30,AAPL,154.75,151.65,157.84,155.7,78926090
2021-10-01,AAPL,152.54,149.49,155.59,153.89,42505682
2021-10-02,AAPL,157.78,154.63,160.94,156.51,53246040
2021-10-03,AAPL,154.3,151.22,157.39,154.87,74244005
2021-10-04,AAPL,161.0,157.78,164.22,160.87,31922075
2021-10-05,AAPL,159.69,156.49,162.88,160.1,44480484
2021-10-06,AAPL,160.02,156.82,163.22,160.69,24413134
2021-10-07,AAPL,165.12,161.82,168.42,164.32,96394839
2021-10-08,AAPL,157.88,154.72,161.04,157.59,59729177
2021-10-09,AAPL,157.0,153.86,160.14,158.21,92475694
2021-10-10,AAPL,154.19,151.1,157.27,153.81,76385566
2021-10-11,AAPL,149.97,146.97,152.97,150.27,82844117
2021-10-12,AAPL,144.07,141.19,146.95,145.34,54153541
2021-10-13,AAPL,142.44,139.59,145.29,143.73,29437600
2021-10-14,AAPL,139.75,136.96,142.55,138.97,82558711
2021-10-15,AAPL,135.87,133.15,138.59,136.68,33920829
2021-10-16,AAPL,130.62,128.01,133.24,130.35,3167890
2021-10-17,AAPL,125.89,123.38,128.41,126.14,14811984
2021-10-18,AAPL,120.59,118.18,123.0,120.08,88950950
2021-10-19,AAPL,118.89,116.51,121.27,118.08,11091132
2021-10-20,AAPL,121.63,119.2,124.06,121.25,29742838
2021-10-21,AAPL,119.57,117.18,121.96,119.06,99655260
2021-10-22,AAPL,116.12,113.79,118.44,115.49,55326778
2021-10-23,AAPL,121.27,118.84,123.69,120.56,48821500
2021-10-24,AAPL,120.64,118.22,123.05,120.02,38121238
2021-10-25,AAPL,123.68,121.2,126.15,124.5,53284083
2021-10-26,AAPL,118.29,115.93,120.66,118.29,61397753
2021-10-27,AAPL,123.94,121.46,126.42,123.98,28818954
2021-10-28,AAPL,128.39,125.82,130.96,127.48,35197785
2021-10-29,AAPL,134.79,132.09,137.48,136.11,10980714
2021-10-30,AAPL,128.76,126.19,131.34,128.12,22583675
2021-10-31,AAPL,125.51,123.0,128.02,124.48,10667017
2021-11-01,AAPL,129.69,127.09,132.28,130.2,17969156
2021-11-02,AAPL,127.62,125.06,130.17,128.43,51956790
2021-11-03,AAPL,126.93,124.39,129.46,127.74,88505649
2021-11-04,AAPL,131.92,129.29,134.56,132.75,33788187
2021-11-05,AAPL,128.07,125.51,130.63,129.25,35153242
2021-11-06,AAPL,130.52,127.91,133.13,131.18,20888627
2021-11-07,AAPL,127.19,124.64,129.73,126.07,77036974
2021-11-08,AAPL,129.7,127.11,132.3,129.04,49857351
2021-11-09,AAPL,127.52,124.97,130.07,128.64,16264985
2021-11-10,AAPL,126.19,123.66,128.71,127.05,61445840
2021-11-11,AAPL,126.84,124.3,129.38,125.94,53029399
2021-11-12,AAPL,128.36,125.8,130.93,129.53,28358646
2021-11-13,AAPL,126.58,124.05,129.11,125.33,46639742
2021-11-14,AAPL,128.69,126.12,131.26,127.42,81234286
2021-11-15,AAPL,133.28,130.61,135.94,133.08,31565061
2021-11-16,AAPL,127.34,124.79,129.88,127.71,2539476
2021-11-17,AAPL,125.12,122.62,127.63,125.49,72667143
2021-11-18,AAPL,123.53,121.06,126.0,124.2,45445693
2021-11-19,AAPL,123.76,121.28,126.23,123.23,31457961
2021-11-20,AAPL,129.27,126.69,131.86,128.57,69296357
2021-11-21,AAPL,126.23,123.7,128.75,127.08,83808827
2021-11-22,AAPL,132.01,129.37,134.65,131.49,22579740
2021-11-23,AAPL,125.93,123.41,128.44,126.44,13863271
2021-11-24,AAPL,123.12,120.66,125.59,122.28,7886518
2021-11-25,AAPL,127.45,124.9,130.0,126.44,86178541
2021-11-26,AAPL,126.88,124.34,129.41,126.52,44937218
2021-11-27,AAPL,120.54,118.13,122.95,121.26,11802795
2021-11-28,AAPL,116.69,114.36,119.02,117.16,51770865
2021-11-29,AAPL,121.95,119.51,124.39,120.99,18805759
2021-11-30,AAPL,118.86,116.48,121.23,119.1,41071283
2021-12-01,AAPL,124.36,121.88,126.85,123.79,3719427
2021-12-02,AAPL,123.47,121.0,125.94,123.93,35549587
2021-12-03,AAPL,119.65,117.25,122.04,119.95,77282535
2021-12-04,AAPL,116.98,114.64,119.32,116.1,80809404
2021-12-05,AAPL,116.76,114.42,119.09,115.9,98198204
2021-12-06,AAPL,118.78,116.4,121.16,118.66,62724753
2021-12-07,AAPL,124.38,121.89,126.87,125.31,6310789
2021-12-08,AAPL,128.27,125.71,130.84,127.67,77755370
2021-12-09,AAPL,123.15,120.69,125.61,122.53,34816108
2021-12-10,AAPL,125.13,122.63,127.64,125.83,46290690
2021-12-11,AAPL,123.54,121.07,126.02,123.71,66718817
2021-12-12,AAPL,118.7,116.32,121.07,117.81,75829516
2021-12-13,AAPL,118.68,116.31,121.06,119.43,73227590
2021-12-14,AAPL,119.29,116.91,121.68,119.65,28451396
2021-12-15,AAPL,115.52,113.21,117.83,115.17,39020423
2021-12-16,AAPL,112.47,110.22,114.72,111.45,69084247
2021-12-17,AAPL,109.66,107.47,111.86,109.47,7969773
2021-12-18,AAPL,110.25,108.05,112.46,110.65,16399630
2021-12-19,AAPL,111.26,109.04,113.49,111.5,91311861
2021-12-20,AAPL,111.2,108.98,113.42,110.48,57568280
2021-12-21,AAPL,115.15,112.85,117.45,115.16,43608307
2021-12-22,AAPL,110.66,108.45,112.87,110.45,49415999
2021-12-23,AAPL,106.87,104.73,109.01,107.65,41559183
2021-12-24,AAPL,102.57,100.52,104.62,101.97,17665332
2021-12-25,AAPL,105.3,103.19,107.4,105.38,24915464
2021-12-26,AAPL,105.84,103.72,107.96,104.92,29352388
2021-12-27,AAPL,104.19,102.11,106.27,103.57,14538878
2021-12-28,AAPL,108.58,106.41,110.75,109.61,87684656
2021-12-29,AAPL,108.88,106.7,111.06,109.12,77973061
2021-12-30,AAPL,112.75,110.49,115.0,112.86,8533865
2021-12-31,AAPL,107.67,105.52,109.83,107.09,28060360
2022-01-01,AAPL,102.97,100.91,105.03,102.14,65860205
2022-01-02,AAPL,105.17,103.07,107.27,106.14,35838856
2022-01-03,AAPL,106.48,104.35,108.61,107.45,26161891
2022-01-04,AAPL,110.16,107.96,112.36,110.88,47115020
2022-01-05,AAPL,111.59,109.36,113.82,111.25,39246187
2022-01-06,AAPL,106.83,104.69,108.97,106.01,94068251
2022-01-07,AAPL,108.31,106.14,110.47,108.5,60770122
2022-01-08,AAPL,106.56,104.43,108.69,107.36,80035565
2022-01-09,AAPL,105.52,103.41,107.63,104.69,65601724
2022-01-10,AAPL,102.94,100.88,104.99,102.85,39321674
2022-01-11,AAPL,99.17,97.19,101.16,98.3,3138914
2022-01-12,AAPL,98.32,96.36,100.29,98.36,45984844
2022-01-13,AAPL,98.31,96.34,100.27,99.07,85575487
2022-01-14,AAPL,98.04,96.08,100.0,97.21,50752362
2022-01-15,AAPL,97.92,95.96,99.88,98.82,61641008
2022-01-16,AAPL,100.78,98.77,102.8,100.53,27923378
2022-01-17,AAPL,96.75,94.82,98.69,96.74,82791140
2022-01-18,AAPL,96.69,94.75,98.62,95.8,36884301
2022-01-19,AAPL,96.02,94.1,97.94,96.37,29414829
2022-01-20,AAPL,92.74,90.88,94.59,92.0,31609730
2022-01-21,AAPL,88.7,86.93,90.48,89.32,83381170
2022-01-22,AAPL,92.79,90.93,94.64,93.11,29610104
2022-01-23,AAPL,94.2,92.32,96.09,93.6,13474953
2022-01-24,AAPL,91.94,90.1,93.78,91.51,57128372
2022-01-25,AAPL,89.47,87.68,91.26,89.43,55746521
2022-01-26,AAPL,87.8,86.05,89.56,87.49,15264413
2022-01-27,AAPL,83.83,82.15,85.51,83.52,42552230
2022-01-28,AAPL,86.38,84.66,88.11,86.4,18565336
2022-01-29,AAPL,84.83,83.14,86.53,84.21,21814903
2022-01-30,AAPL,83.01,81.35,84.67,82.87,72567606
2022-01-31,AAPL,80.04,78.44,81.64,80.44,81316494
2022-02-01,AAPL,83.44,81.77,85.11,83.99,15498526
2022-02-02,AAPL,80.09,78.49,81.69,79.49,33937434
2022-02-03,AAPL,80.48,78.87,82.09,81.18,43191466
2022-02-04,AAPL,80.28,78.68,81.89,81.08,2877637
2022-02-05,AAPL,82.6,80.95,84.25,83.0,24863452
2022-02-06,AAPL,82.59,80.94,84.24,82.37,31635999
2022-02-07,AAPL,79.75,78.16,81.35,80.15,55624551
2022-02-08,AAPL,80.56,78.95,82.17,81.33,74561233
2022-02-09,AAPL,79.43,77.84,81.02,79.77,81714445
2022-02-10,AAPL,78.29,76.72,79.85,78.68,47294750
2022-02-11,AAPL,75.26,73.76,76.77,75.56,84748188
2022-02-12,AAPL,71.83,70.39,73.27,71.22,65247987
2022-02-13,AAPL,70.41,69.0,71.81,70.23,44554922
2022-02-14,AAPL,67.88,66.52,69.23,67.61,63456519
2022-02-15,AAPL,67.52,66.17,68.88,67.56,25237241
2022-02-16,AAPL,67.16,65.82,68.51,66.61,36876478
2022-02-17,AAPL,65.18,63.88,66.48,65.48,44377291
2022-02-18,AAPL,66.18,64.86,67.5,65.77,47970326
2022-02-19,AAPL,64.77,63.48,66.07,64.21,72968459
2022-02-20,AAPL,62.21,60.96,63.45,62.29,40077992
2022-02-21,AAPL,62.08,60.84,63.32,62.06,52710968
2022-02-22,AAPL,61.88,60.64,63.12,62.2,35216211
2022-02-23,AAPL,61.32,60.1,62.55,61.93,14451131
2022-02-24,AAPL,61.62,60.39,62.85,61.19,50409829
2022-02-25,AAPL,61.05,59.83,62.27,60.7,69243945
2022-02-26,AAPL,61.63,60.4,62.87,61.82,51985142
2022-02-27,AAPL,62.65,61.4,63.91,63.01,75414277
2022-02-28,AAPL,64.05,62.76,65.33,64.45,52761884
2022-03-01,AAPL,64.04,62.76,65.32,64.33,26295237
2022-03-02,AAPL,64.67,63.38,65.96,64.88,89156788
2022-03-03,AAPL,63.28,62.02,64.55,63.8,77695856
2022-03-04,AAPL,63.98,62.7,65.26,64.04,72818253
2022-03-05,AAPL,63.0,61.74,64.26,63.27,54053829
2022-03-06,AAPL,61.16,59.94,62.38,61.0,28276680
2022-03-07,AAPL,62.59,61.34,63.84,62.15,31437610
2022-03-08,AAPL,63.87,62.6,65.15,64.5,56045118
2022-03-09,AAPL,66.36,65.03,67.68,66.32,51491165
2022-03-10,AAPL,64.88,63.58,66.17,65.21,81284396
2022-03-11,AAPL,67.39,66.04,68.73,66.81,32862873
2022-03-12,AAPL,65.61,64.3,66.92,65.98,39254527
2022-03-13,AAPL,63.4,62.13,64.67,63.26,78022852
2022-03-14,AAPL,61.42,60.19,62.65,61.36,65474640
2022-03-15,AAPL,60.36,59.15,61.57,60.07,61271871
2022-03-16,AAPL,60.23,59.03,61.44,60.74,30762553
2022-03-17,AAPL,63.12,61.86,64.38,63.01,9938730
2022-03-18,AAPL,64.38,63.09,65.67,64.88,23947164
2022-03-19,AAPL,62.65,61.4,63.91,62.7,57734965
2022-03-20,AAPL,64.33,63.05,65.62,64.35,85780586
2022-03-21,AAPL,64.74,63.45,66.03,64.13,18169272
2022-03-22,AAPL,65.47,64.16,66.78,65.94,91258542
2022-03-23,AAPL,63.71,62.44,64.98,64.2,84128964
2022-03-24,AAPL,61.05,59.83,62.28,60.81,52404537
2022-03-25,AAPL,61.55,60.32,62.78,62.03,5417019
2022-03-26,AAPL,61.01,59.79,62.23,61.02,17107370
2022-03-27,AAPL,61.24,60.01,62.46,61.19,34583524
2022-03-28,AAPL,62.57,61.32,63.82,61.97,3751314
2022-03-29,AAPL,64.73,63.43,66.02,64.8,58666823
2022-03-30,AAPL,66.6,65.27,67.94,66.36,71412968
2022-03-31,AAPL,66.43,65.11,67.76,66.87,13179378
2022-04-01,AAPL,65.56,64.25,66.87,66.15,22447362
2022-04-02,AAPL,64.48,63.19,65.77,63.99,37424822
2022-04-03,AAPL,66.03,64.71,67.35,66.39,71363261
2022-04-04,AAPL,67.89,66.54,69.25,67.92,55132078
2022-04-05,AAPL,69.76,68.36,71.15,69.92,90514467
2022-04-06,AAPL,66.65,65.32,67.99,67.27,57592432
2022-04-07,AAPL,67.56,66.21,68.92,68.14,71471567
2022-04-08,AAPL,65.66,64.35,66.98,65.53,40798109
2022-04-09,AAPL,65.31,64.01,66.62,65.38,21365513
2022-04-10,AAPL,62.97,61.71,64.23,62.38,77568941
2022-04-11,AAPL,62.32,61.07,63.56,62.33,53804506
2022-04-12,AAPL,60.85,59.64,62.07,60.73,99984170
2022-04-13,AAPL,63.82,62.55,65.1,63.94,20155914
2022-04-14,AAPL,65.7,64.38,67.01,65.87,22346003
2022-04-15,AAPL,68.48,67.12,69.85,69.15,72193833
2022-04-16,AAPL,67.6,66.25,68.95,67.85,89023531
2022-04-17,AAPL,67.58,66.22,68.93,67.57,79916703
2022-04-18,AAPL,67.05,65.71,68.39,67.43,4639946
2022-04-19,AAPL,66.94,65.6,68.27,66.87,28167141
2022-04-20,AAPL,69.92,68.52,71.32,70.17,88685306
2022-04-21,AAPL,72.22,70.78,73.67,72.27,92534142
2022-04-22,AAPL,68.67,67.29,70.04,68.51,22357959
2022-04-23,AAPL,65.42,64.11,66.73,65.19,20797036
2022-04-24,AAPL,62.28,61.04,63.53,62.07,81015898
2022-04-25,AAPL,63.38,62.11,64.65,62.95,25582455
2022-04-26,AAPL,63.74,62.47,65.02,63.72,67461770
2022-04-27,AAPL,66.45,65.12,67.77,65.94,32754344
2022-04-28,AAPL,68.79,67.42,70.17,68.64,66705075
2022-04-29,AAPL,72.06,70.62,73.5,72.23,94174938
2022-04-30,AAPL,72.79,71.33,74.25,73.28,10661398
2022-05-01,AAPL,69.73,68.33,71.12,69.41,76435990
2022-05-02,AAPL,70.04,68.64,71.44,69.79,16814284
2022-05-03,AAPL,73.49,72.02,74.96,72.76,57923897
2022-05-04,AAPL,72.82,71.36,74.27,72.67,80960582
2022-05-05,AAPL,69.43,68.04,70.82,69.31,88525370
2022-05-06,AAPL,71.68,70.25,73.12,72.05,25876989
2022-05-07,AAPL,72.43,70.99,73.88,72.93,61743656
2022-05-08,AAPL,70.67,69.25,72.08,70.03,82683536
2022-05-09,AAPL,69.27,67.88,70.66,69.24,22008433
2022-05-10,AAPL,69.33,67.95,70.72,68.82,79343176
2022-05-11,AAPL,67.86,66.5,69.22,67.34,4152149
2022-05-12,AAPL,69.67,68.27,71.06,69.01,72230168
2022-05-13,AAPL,67.72,66.37,69.08,67.42,54015349
2022-05-14,AAPL,68.31,66.94,69.67,68.95,87386938
2022-05-15,AAPL,69.84,68.44,71.23,69.9,37042458
